Source_id,Title,Time,Categories,Author,Content,Other_picture
RB1WLmY,台股反彈165點收22390點收復季線 台積電退出千金股行列！換「它」接棒,2024-10-01 06:03:02+00:00,理財產業動態：半導體,太報戴嘉芬,https://today-obs.line-scdn.net/0hscuIFdXgLExIMDzQ0I5TG3BmID17VjZFagMzeT9jJ3tkHGIeJ1B_L24wdmBtBTkcaAZmLT4wdCljAGIeJg/w644台股今日（10/1）開高走高！昨大跌近600點，摜破10日線、季線。今早盤呈現反彈，在權王台積電領軍下，盤中最高漲逾200點至22446.86點。10:00過後，漲勢縮小，最低僅漲56點至22311.33點。收盤勁揚165.85點，以22390.39點作收，漲幅0.75%，收復10日線、季線。台積電昨日退出千金股行列，今日遊戲股王鈊象盤中大漲34元，以1020元作收，接棒成為台股第15檔千金股。台積電昨天收盤大跌43元，以957元作收，跌破5日線、10日線、季線。今日早盤最高漲20元至977元，最低漲10元至967元。收盤漲了15元，股價收在972元，漲幅1.57%，僅收復季線！公司市值來到23.66兆元。主要權值股除鴻海、聯電外，其餘皆收紅，漲幅介於0.3%至2.98%之間。聯發科收盤大漲35元，股價來到1210元，漲幅為權值股之最。廣達小漲4元至268元，漲幅1.52%。鴻海收盤翻黑小跌0.5元，以187元作收。遊戲股王鈊象今年營收創高，近日股價漲勢驚人，自上週五後，屢屢挑戰千元關卡，盤中最高曾衝到1025元，可惜連續2個交易日叩關失敗，收盤價低於千元。今日捲土重來，以999元開出，股價最高來到1025元。終場漲了34元，以1020元作收，漲幅3.45%。單日成交量近4000張，順利接棒成為第15檔千金股。目前台股15千金按股價高低，依序是信驊、力旺、大立光、旭隼、世芯-KY、緯穎、弘塑、祥碩、嘉澤、健策、穎崴、聯發科、川湖、創意、鈊象。觀察各類股走勢，傳產股漲跌互見，汽車、營建2族群跌逾1%，食品、航運股則漲逾1%，其餘類股漲跌幅甚微。電子股包括半導體、電腦週邊、光電3大族群漲逾1%，網通、電零、其電指數小漲，電通、資服指數收盤小挫。金融股收盤翻紅小漲0.44%。今日總成交值達2793.7億元。成交張數僅648萬張，委買張數2110萬張，委賣張數1045萬張，成交量大幅收斂。,[]
Qw9egB3,加權指數終場上漲165點 台積電漲15元收972元,2024-10-01 06:03:04+00:00,理財產業動態：半導體,民視新聞網,"https://today-obs.line-scdn.net/0h6_JQTNMDaXB3KHns6mYWJ09-ZQFETnN5VUZ0EQEoZEQKBC8gSR06E1UpNlwKTSghVxl2FVsoYkEPHSd0Hg/w644即時中心／梁博超報導與台股連動性高的費半指數收跌0.85％，法人認為台股資金在電子及非電族群的變化，將影響大盤走勢。台股今（1）日一早開盤便上漲105.11點，以22,329.65點開出，隨後持續反攻上漲，盤中一度漲逾220點。終場加權指數便以22,390.39點、上漲165.85點作收，漲幅來到0.75％，成交量2,793.72億元。台積電（2330）終場上漲15元，以972元作收。權值股收盤互有漲跌，電子方面，鴻海（2317）收在187元，跌0.5元；聯發科（2454）收1,210元，漲35元；廣達（2382）收在268元，上漲4元；台達電（2308）收384.5元，漲4元；日月光投控（3711）收在151.5元，小漲0.5元；大立光（3008）收在2,625元，上漲85元。金融方面，富邦金（2881）收在90.7元，小漲0.3元；國泰金（2882）漲0.2元，以66.7元作收；中信金（2891）漲0.3元，收在34.7元。成交量前10名個股依序為新光金、萬海、陽明、映泰、宏達電、群創、中鴻、台新金、鴻海、中信金。此外，今日漲幅前五名個股為百和興業-KY、麗嬰房、豐祥-KY、星通、無敵；跌幅前五名則為巨鎧精密-創、鼎固-KY、菱光、攸泰科技、中福。",[]
EXQ6RKv,【12:48 投資快訊】3167 大量：半導體檢測裝置領導者，股價持續向上,2024-10-01 05:03:12+00:00,理財產業動態：半導體,CMoneyCMoney AI 研究員,https://today-obs.line-scdn.net/0hRZyoxux2DXVEFh3pz9hyInxAAQR3cBd8ZnJCFWBGUUVuOkh2f3NeFmAVVFk6Lh0qZHdCGmZFV005IUkgLA/w6443167 大量今日表現亮眼，股價上漲 5.56%，達到 152 元。該公司專注於半導體產品檢測裝置的設計與製造，隨著全球半導體產業持續擴張，其業務需求穩定增長。根據券商報告，大量在業務整合與技術創新方面持續投入，顯示出良好的營運狀況。未來預期，公司將進一步擴大市場佔有率，受益於持續上升的行業需求，前景樂觀。今天的股價波動反映了市場對其穩健營運的信心。近五日漲幅及法人買賣超：近五日漲幅：12.5%三大法人合計買賣超：-269.774 張外資買賣超：-1000.197 張投信買賣超：0 張自營商買賣超：730.423 張點擊下方連結，下載或開啟籌碼K線，可以獲得,[]
PGP79vr,新光金委託書徵求倒數  彭雪芬、林伯翰互尬 兩大退休基金表態了,2024-10-01 06:55:15+00:00,理財產業動態：金融,信傳媒葉佳華,https://today-obs.line-scdn.net/0hU3fY6PVUChxbIBqAypp1S2N2Bm1oRhAVeRIVLikhXHwiDE8YbhZZf3p3AzAlEx1CexMXcnlyBih-Q0kdNA/w644新光金、台新金將在10月9日召開股東臨時會，其中又以新光金股東會最受關注，由於本周四（10月3日）將是委託書徵求截止日、外資投票截止日也落在周五（10月4日）。根據通路券商指出，台新陣營內部將委託書目標訂為3成，目前進入徵求最後階段，收的情況也相當不錯，若沒意外，預料「新新併」有機會闖關通過。預估台新陣營有機會掌握過半支持率從已公告的徵求人名單上來看，徵求支持新新併陣營者由台新金董座吳東亮妻子彭雪芬領軍；反對方則以新光金股東林伯翰為首，雙方共派出29組徵求人、分別於12個徵求場所進行對決，其中，台新派除了透過合作券商之外，也聯手全通、長龍、聯州等民間三大委託書通路徵求；反對方則攜手中信證券、中國信託銀行、元大證券等通路進行徵求。一位處理徵求委託書事務的通路券商指出，券商的角色偏向被動，等股東上門，而真正在外面跑的是民間通路，由於台新陣營綁定三大民間通路，據了解，台新陣營內部目標訂為拿下三成委託書，目前得知，徵求贊成新新併的一方情況還不錯，包括可掌握持股、徵求委託書以及再加上外資支持，應有把握掌握過半的支持率。但另一方面，徵求反對新新併的一方，像是中國信託銀行、元大證券也出動全台各據點在收，對於台新陣營來說，徵求的情況也不容小覷。國際兩大投票建議機構ISS、GL建議投贊成票，大型外資法人已有表態至於外資也將在本周五截止投票，根據新光金指出，包括金融業常見的持股外資法人，例如，加州教師退休系統（CalSTRS），是美國最大的教師退休基金，以及北歐最大的退休基金之一瑞典AP2，目前皆已表態將投下贊成「新新併」議案。台新金總經理林維俊日前指出，目前新光金的外資持股約20％，大型外資「我幾乎都已經掃過一遍」，大多表示支持，因此可以樂觀合理期待外資應該會支持新新併的議案。一名擅長跟外資打交道的顧問人士則分析，包括國際兩大投票顧問機構ISS、Glass Lewis先後出具贊成「新新併」的投票建議報告後，就算大型外資持不同意見，也必須提出更有力的理由說明，且通常ISS、Glass Lewis這兩大投票顧問機構出具報告若贊成，也象徵著台新陣營在外資方面，理論上是樂觀的。該名人士指出，外資在意的點是，由於台灣存在銀行家數過多（overbanking）的情況，因此併購這條路勢必得走，加上後來併購方台新金也加價了，外資接受度相對就高了一些。合併案為重度決議，「新新併」是否成功最終看金管會據指出，由於合併案屬於股東會重度決議，因此新光金股東臨時會上必須符合全數股東3分之2出席、贊成票要達2分之1以上；或2分之1出席、3分之2以上投下贊成票，如此合併案才能闖關成功，而這次反對方陣營力搏在股臨會上投下反對票，在反對方出席之下，研判股東會流會的機率不高，而是雙方直接在股臨會上對決。但即便10月9日股臨會通過台新與新光合併案，屆時最終的關鍵還是看金管會的准駁態度，尤其主管機關對於台新金後續如何合併、如何提出改善新光金的財務狀況及增資計畫，皆會牽動新新併最終是否可以走向順利。但無論如何，這樁新光金、台新金合併大戲肯定也將是金融史上整併案的經典教材。,[]
1D6n3XM,搶客大作戰 純網銀祭新戶活存利率最高10%,2024-10-01 04:03:16+00:00,理財產業動態：金融,NOWnews 今日新聞記者顏真真,https://today-obs.line-scdn.net/0hbx8R2xNtPVcFKy3LfktCAD19MSY2TSdeJ0pzY3IrNzAhBykHaUtuNCUja3shSXIHJUtwN3UiNDAvTi5SMQ/w644[NOWnews今日新聞] 國內銀行競爭激烈，尤其純網銀為搶客，持續祭出高利率及回饋優惠，其中將來銀行就祭出存款、支付超殺優惠，除新戶活存口袋利率最高10%，不分新舊戶均享主帳戶活存利率1.5%金額無上限，再祭支付最高25％回饋。將來銀行今（1）日指出，8月起推出以帳戶綁定全支付享旅日支付最高25％回饋，還有9月推出活存主帳戶「5萬內利率1％、5萬以上1.5%無上限」均廣受將將粉好評，因此，決定延續回饋、寵粉到底，無論新舊戶、無需特別登錄活動網頁均能享有此2大好康回饋，讓將將粉刷愈多、省越多，還能穩健地讓自己財富增值。將來銀行強調，延長至明（114）年3月31日的活存5萬元以上利率1.5％、存款金額無上限的特案，相較市場常見活存方案約0.705%極具利率競爭力，特別適合作為數位金融帳戶首選。若目前尚非將來銀行存戶，開戶且完成裝置綁定，更有新戶加碼回饋「500全點」或「活存口袋5萬元10%優利」兩大好禮可選，建議即刻開立將來銀行帳戶，獲取非常優惠的回饋。不僅如此，由於第4季眾多佳節往往是國人與親友聚餐的難得時刻，因此，將來銀行除了與全支付的合作回饋外，更推出刷將將卡最高更享4％回饋。將來銀行表示，即日起到年底，當月刷將將卡刷滿3000元以上，享全通路1%回饋無上限，若於海外或行動支付、外送平台、國內餐飲或是航空等指定通路，加碼再享3%的Ｎ點回饋，每人每月上限200Ｎ點。立即加入NOWnews今⽇新聞官⽅帳號！跟上最HOT時事,[]
9mPLgLg,元大證數位轉型 重新定義數位投資平台,2024-10-01 04:03:18+00:00,理財產業動態：金融,anue鉅亨網,https://today-obs.line-scdn.net/0hcX6eXdp2PHcLHCzrlmJDIDNKMAY4eiZ-KS0hF3kcakQjMH4hN39vFCgVZlsvJHMpK3twQn5MN08leH0oYA/w644元大證券今 (1) 日指出，投資先生 APP 推出 6 周年，在長期結合市場經驗並深入瞭解客戶需求與使用習慣，重新定義數位投資平台，推出全新首頁，向資本市場傳達出靈活性和話題性兩大核心。元大證表示，此次推出全新面貌的投資先生新版首頁，塑造淺顯易懂的視覺表現，期使投資體驗再度提升。首先，元大證券根據用戶瀏覽和使用習慣，將投資人最關注的「庫存損益」放到首頁，方便投資人隨時快速掌握庫存市值及報酬、活用庫存資產，同時兼具「隱私開關」功能讓投資人能自由選擇是否開啟，使用者可自由「調整版面」，隨心拖曳功能圖示和排序區塊。而在塑造話題性方面，鑒於 ETF 成為國民投資新顯學，藉由「投資先生」APP 進入「ETF 專區」後，在「新版首頁」架構下，獨立呈現客戶台股 ETF 市值報酬，並協助客戶整合台灣、美國、日本等國際市場 ETF 資訊。元大證券近年積極改變投資生態，從數位轉型的角度出發，持續精進數位投資平台。,[]
eLg07QB,富邦媒20週年慶開跑，估檔期業績雙位數增長,2024-10-01 04:03:21+00:00,理財產業動態：金融,MoneyDJ理財網,https://today-obs.line-scdn.net/0hHMre-a58F2JPHAf-NThoNXdKGxN8eg1rbXJdUGseTQdjMFM8e31EAW8VT04yfFI9by1ZBz4aTFdrL1Q1ew/w644MoneyDJ新聞 2024-10-01 11:12:09 記者 李宜秦 報導富邦媒(8454)今年創立滿20週年，10月啟動強檔週年慶，祭出五大優惠，公司預估，多檔好康可望帶動週年慶檔期業績雙位數成長。總經理谷元宏表示，台灣電商滲透率應不會止步在13%，對電商競爭態勢持正向看法。法人表示，富邦媒新企業mo+店、momo Ads、直播電商等，可望提供長期的營運動能，但短期對營收貢獻仍有限。谷元宏表示，今年整體營收成長較低，係因國人優先選擇旅遊，降低在電商購買高價商品的頻次，消費多以低價商品居多，因此雖銷售品次沒有下降，但營收增加幅度相對較低。法人表示，台灣電商滲透率成長速度緩慢，拖累富邦媒成長動力，加上今年台灣消費者習慣有所轉變，消費者偏好返回實體通路以及服務，使台灣整體網路銷售不增反降，較整體零售產業區弱，此趨勢也影響到富邦媒營運。另法人指出，面對酷澎等同業競爭，富邦媒的利潤率仍面臨壓力，近期仍缺乏催化營運成長的動能，加上台灣電商滲透率成長放緩，因此對富邦媒營運表現持觀望態度。（圖／廠商提供）,[]
kEv5jq0,金融圈帶頭淨零減碳！合庫獲2024「臺北市零碳標竿獎」優等獎,2024-10-01 03:03:31+00:00,理財產業動態：金融,新頭殼Newtalk新聞 |蘇元和 綜合報導,"https://today-obs.line-scdn.net/0hmnOWUWHsMkFyLiLdGH9NFkp4PjBBSChIUE1-JFAoZCJZAnwUGxthIgN6ZW1WSiYeUh11IFIsbHRXGyJDGw/w644Newtalk新聞為貫徹永續經營理念，金融圈持續邁向國家「2050淨零排放」目標！合庫銀行以實際行動具體實踐永續作為，2024年以大稻埕分行參加「臺北市零碳標竿獎」評選，獲頒「工商產業乙組-優等獎」殊榮。為持續達成淨零排放目標，合庫銀行透過各項行動計畫實現綠色採購與節能減碳，除實施國內全據點「ISO14064-1溫室氣體盤查」外，依減碳目標採行相對應之減量策略，包括提升再生能源比例、持續推動「ISO 50001能源管理系統」與「ISO 14001環境管理系統」及實施節能減碳措施，落實綠色營運。合庫銀行表示，大稻埕分行此次獲獎，充分展示其在節能減碳方面的卓越表現。透過汰換高效率變頻空調設備、自主性關閉直立及橫式招牌照明設備、汰換高效能燈具、於非營業時間關閉客戶等候區照明設備等多項措施，2023年相較2022年用電量減少6,689度，節能率達8.10％，減碳量約3.31公噸，獲得評審高度肯定。合庫銀行指出，長期以來不斷精進節能減碳措施，並將大稻埕分行的成功經驗推廣至全國各營業據點，進一步提升整體營運的能源效益，2023年度範疇一及範疇二減碳幅度達14.18%，另母公司合庫金控依證券交易所上市金融保險業ESG統計，減碳幅度更為公股金融機構排名第一。合庫銀行秉持實踐ESG之精神，於今年榮獲第6屆「國家企業環保獎」銀級獎及「2024卓越銀行評比「最佳ESG獎」殊榮，且為臺灣第一家完成5,000戶中小企業議合減碳之金融機構。",[]
MLwnR6j,1208座大安森林公園減碳效果！永豐、開陽再誕生「綠電信託」,2024-10-01 03:03:34+00:00,理財產業動態：金融,新頭殼Newtalk新聞 |蘇元和 綜合報導,https://today-obs.line-scdn.net/0hGTcW3lnzGHteLgjnM3pnLGZ4FAptSAJyfEsHSix5FExxAgx9NUFLGCt8RFd6FwoqfhsCTi4tR016HwwlYQ/w644Newtalk新聞為加速臺灣淨零永續目標，永豐銀行以金融力量推動綠電交易。永豐銀行表示，今（30）日攜手開陽能源旗下子公司－開陽電力簽約合作、導入綠電交易信託，建構發電、售電及購電三方互信交易機制，透過專款專用信託資金提升民間綠電交易效率、加速企業能源轉型。永豐銀行現已與20家售電業者合作，並從去（2023）年第四季起陸續啟動轉供，預計一年可達9.5億度電、減碳量約47萬公噸，相當於1208座大安森林公園的減碳效果。再生能源需求增 綠電信託活絡供需為達成「2050淨零排放」目標，企業對再生能源需求與日俱增，為滿足市場需求，政府積極推動再生能源發展；據統計，臺灣再生能源設置量至去年底達17.96 GW（百萬瓩），占總體發電量9.5%，預計2030年再生能源發電占比將擴大至24.7%。永豐銀行表示，開陽能源整合上下游綠電系統，跨足太陽能工程、電廠投資／維運、儲能及綠電交易等；其持有光電案場超過50 MW（千瓩）、加上協力廠商投資100 MW，助力旗下開陽電力發展售電事業；並提供全方位淨零方案，為企業客戶達成減碳目標。為協助開陽光電推動再生能源普及和應用，永豐銀行為其導入售電電費信託管理機制，以保障交易金流安全性、提升民間交易效率並活絡綠電供需市場。多元化綠色金融 助2050淨零達標永豐銀行表示，為加速「2050淨零排放」目標，永豐持續以多元化綠色金融服務，建構發電、售電、儲電等綠電供應鏈、活絡市場供需。永豐銀行為國內唯一連續8年獲經濟部能源署頒發「光鐸獎－優良金融服務獎」的金融業者；並以具體行動促進企業發展永續議題，獲2024第四屆TWSIA（台灣永續能源研究基金會）台灣永續投資獎「個案影響力－企業議合－銅級」殊榮。,[]
EXQ6EW2,台中銀推限量回饋 美元優利定存年利率最高3個月5.25%,2024-10-01 02:03:36+00:00,理財產業動態：金融,anue鉅亨網,https://today-obs.line-scdn.net/0h0N-NrkQNb2EQN3_9UWkQNihhYxAjUXVoMlRwAjVkMVNqG39lKQM8AjRkYk00A3hjMAN1AzFiMFc8BigwfA/w644聯準會 9 月降息 2 碼，為過去一段期間保持高利率政策劃下句點，惟聯準會短期內將政策利率降到 3% 以下的可能性並不高，台中銀行 (2812-TW) 為持續回饋客戶，於 2024 年第 4 季逆勢推出利率加碼的美元定存優利專案「美利龍來 III」，年利率最高三個月 5.25%。市場預期，美元近期雖從高點走緩，短期可能處於震盪下行的行情，不過在較高的利差優勢下，美元需求依然強勁，美元跌低應會有較強的支撐緩解，如未來有預期性的資金安排需求，建議可分別配置三個月及六個月短中期的美元高利定存，透過不同期間分散風險，以避免持續佈局美元資產賺到利息卻賠了匯率。台中銀行指出，「美利龍來 III」專案自 2024 年 10 月 1 日至 10 月 31 日為期一個月，適用對象不限個人或企業戶，只要是新資金或以新臺幣結購，並符合相對應之起存門檻，即可享有美元定存年利率最高達三個月 5.25% 之優惠利率，讓客戶降息後仍可享受美元高利定存帶來的優渥利息。依台中銀行官方網站公告，此次推行的「美利龍來 III」美元定存優利專案，為滿足客戶之需求，提供兩種優惠方案供客戶選擇，專案之單筆起存金額最低為 1 仟美元起，沒有最高金額限制，對於想累積第一桶金又想分散匯率風險的小資族，可依據自身需求分批購入外幣來承作。針對資金較豐厚的高資產族群，單筆起存金額為 10 萬美元起，將給予更優渥的定存利率，客戶可透過網路及臨櫃兩種通路辦理，專案總額度為兩億美元，額滿即提前終止。台中銀行表示，目前同業市場上推出的美元優利多為存期一個月內、有理財門檻及金額上限，以 1 萬美元存 7 天利率 8% 為例，存款利息僅約新臺幣 500 元，換算後實際報酬率約 0.16%，另外再扣除須負擔的換匯成本及匯費，實際拿到的利息收益極為有限。而台中銀行此次推出的「美利龍來 III」專案，提供三個月及六個月兩種較長天期選擇，沒有理財門檻及金額上限，匯入承作專案亦免收手續費，透過網銀換匯辦理還可享美元減碼 3 分之優惠，存戶之利息收益將非常有感。台中銀行並提醒客戶，目前美元優利定存雖仍具備利率誘因，但隨著降息而來的美元走貶匯率風險將成一大考驗，應特別留意匯率的波動。,[]
8nNyr2Z,台新銀林淑真：AI幫寫法金報告11月上線 產出只需4hrs,2024-09-30 13:03:38+00:00,理財產業動態：金融,anue鉅亨網,https://today-obs.line-scdn.net/0hmnQ6r6j5MkFsTyLc3ndNFlQZPjBfKShITi59J0BPaiRIY3xEBS1hIhxMb21Jd3YWTCwocExJOyRIeSEeVA/w644台新銀行總經理林淑真今 (30) 日出席證交所舉辦的「壯大臺灣資本市場高峰會」，會中受訪時指出，日前已與穆迪 (Moody’s) 合作，將成為全台第一家運用 AI 產製徵信報告的金融機構，預計今年 11 月正式上線，屆時就能幫助業務節省冗長的蒐集資料時間，同時簡化審批流程加速這些法金案件的進行，完成一份法金報告估計可從 21 小時縮短至 4 小時。台新銀與 Moody’s 合作，藉由在法人金融徵信報告撰寫作業流程中，引入智慧型模組以數位技術蒐集資料，自動分析產業狀況、財務數據、同業分析、至 ESG 相關資訊等，藉此簡化流程提升效率，掌握法金客戶各項訊息及變化，監控授信品質與風險管控。至於利用 AI 撰寫法金報告是否需要金管會同意，林淑真解釋，台新銀主要是向 Moody’s 購買資料，並非外包，法規上並無疑慮，若是將徵信報告直接委外給 Moody’s 撰寫，才會需要經主管機關核准。林淑真進一步指出，上市櫃公司資訊都是公開透明的，而 Moody’s 原先就必須定期出具產業分析報告，因此資料一定是最新、最即時的，對於銀行來說，這些資料相當實用。台新銀長期進行流程優化，運用數位科技提升內部效率，進行風險控管。在成本考量上，林淑真表示，未來業務可縮短冗長的資料蒐集作業時間，透過 AI 模組輔助來撰寫法金報告後，就能空出,[]
WBMzv0L,鉅亨速報 - Factset 最新調查：兆豐金(2886-TW)EPS預估下修至2.51元，預估目標價為39.6元,2024-09-30 11:03:40+00:00,理財產業動態：金融,anue鉅亨網,"https://today-obs.line-scdn.net/0hpCZ1_WLQL2xnSD_xEZ5QO18eIx1ULjVlRSsyChZNeVRDZDg9CCp8D0sfckBCfm06RylpAhFOIwhIKmE7Ww/w644根據FactSet最新調查，共11位分析師，對兆豐金(2886-TW)做出2024年EPS預估：中位數由2.53元下修至2.51元，其中最高估值2.68元，最低估值2.31元，預估目標價為39.6元。市場預估EPS預估值 2024年(前值) 2025年 2026年 最高值 2.68(2.68) 2.57 2.63 最低值 2.31(2.31) 2.19 2.24 平均值 2.49(2.49) 2.39 2.4 中位數 2.51(2.53) 2.38 2.36市場預估營收預估值(單位：新台幣千元) 2024年 2025年 2026年 最高值 90,821,000 89,456,000 85,620,540 最低值 66,200,000 64,243,000 70,584,950 平均值 78,712,720 76,563,350 77,958,540 中位數 80,382,000 76,664,010 77,814,330歷史獲利表現項目 2023年 2022年 2021年 2020年 EPS 2.37 1.32 1.89 1.84 營業收入(單位：新台幣千元) 77,321,920 56,049,653 60,230,846 60,809,922詳細資訊請看台股內頁：https://www.cnyes.com/twstock/2886/financials/ratios資料來源：Factset，數據僅供參考，不作為投資建議。",[]
l2onyGv,國銀新南向放款超標2.8倍 聯邦銀前進越南不動產的幕後推手是「他」,2024-09-30 11:03:42+00:00,理財產業動態：金融,信傳媒葉佳華,https://today-obs.line-scdn.net/0hO5vN9i6OEBpLNwCHxkpvTXNhHGt4UQoTaVMNdG5iTSJkG1AZcVRDeTlgHjY1V1JPawILeWllTH00BlcYcQ/w644配合政府新南向政策，金管會設定今（2024）年全年國銀對新南向市場新增放款須達634億元目標，然而截至今年前8月，國銀新增放款已達1825億元，不僅提前達標，也達年度新增放款目標634億元的2.8倍，顯示國銀赴新南向市場放款動能不墜。越南工商銀行提供不只擔保本金，還擔保利息及1.5月違約金國銀當中，聯邦銀行近日敲定主辦越南不動產開發商（CityLand）國際聯貸案，第一波聯貸金額為5700萬美元，該筆聯貸金額將用於CityLand位於富國島大型渡假村開發案，據了解，該案的特別之處在於，將由越南最大國有銀行、越南工商銀行主動提供足額擔保信用狀，且不僅擔保本金、利息，還有1.5個月的違約金，十分罕見祭出如此好的條件。聯邦銀行主管指出，越南工商銀行之所以願意提出如此的條件，主要是基於，去（2023）年越南不動產市場仍尚未穩定，受到美國大幅度升息之下，銀行對於不動產貸款風險係數拉高，因此越南工商銀行主動提供足額擔保，借款人不動產土地設定抵押給越南工商銀行，等於將貸款風險轉嫁給越南工商銀行，讓聯貸主辦行、參貸行更有信心。由於目前國銀普遍都受到《銀行法》第72條之2不動產放款的「天條」規定，即便海外不動產放款也得計入。聯邦銀行總經理許維文指出，內部一直都在控管，加上這次越南不動產商放款也還未超過27％比率，整體不動產貸款仍遵照央行政策，國內將以首購、危老都更等案優先承作。林鴻聯延攬老世華人「越南戰將」，協助在越南籌備據點據了解，聯邦銀行目前在越南胡志明市、河內皆設有代表辦事處，談到聯邦銀行逐漸在越南市場站穩腳跟，不得不提到聯邦銀行總行協理兼南亞地區督導主管阮豐利，他今年60歲，曾在國泰世華任職30年，歷經過世華銀行與國泰銀行合併，是一名老世華員工，他從2002年起就外派到越南，至今已超過20個年頭。在世華銀行（國泰世華前身）時期，阮豐利更是一手主導世越銀行設立平陽分行，過去許多國泰世華在越南的聯貸案也都是由阮豐利手下的團隊負責主辦，一直到他55歲從國泰世華退休後，2019年再被聯邦銀行董事長林鴻聯延攬，阮豐利的團隊也跟著協助聯邦銀在越南籌備據點，目前阮豐利在越南團隊共有7名員工。國銀赴越南申請分行，聯邦銀、台新銀皆等待中聯邦銀行總經理許維文指出，聯邦銀行目前的新南向政策重心主要放在越南市場，雖然金管會早已核准聯邦銀可到越南峴港設立分行，但目前越南官方目前對於外國銀行赴越南申設分行，要求銀行國際信評必須具備AA-以上，而聯邦銀目前為A+，「國銀具備AA-者僅有台銀，因此目前仍在等待中。」阮豐利解釋，由於越南當地的在地銀行正在整併階段，當地也如台灣一樣overbanking（銀行家數過多），若再開放外國銀行申設，恐怕家數會,"['data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7']"
x2m36Pn,盤後速報 - 土銀富邦R2(01004T)次交易(1)日除息0.2元，參考價11.99元,2024-09-30 10:03:45+00:00,理財產業動態：金融,anue鉅亨網,https://today-obs.line-scdn.net/0hpo85-F_FL0AFTD_dYxFQFz0aIzE2KjVJJyhpdiRIdnd6YDoQay58I3BIJGx7fzwUJSpiICIZIXd6LGwQOg/w644土銀富邦R2(01004T-TW)次交易(1)日將進行除息交易，其中每股配發現金股利0.2元。首日參考價為11.99元，相較今日收盤價12.19元，息值合計為0.2元，股息殖利率1.61%。歷史股利發放除權息日 除權息前股價 現金股利 (元/股) 現金殖利率 股票股利 (元/百股) 2024/10/01 12.19 0.19571 1.61% 0.0 2024/03/28 13.06 0.19938 1.53% 0.0 2023/09/21 13.85 0.19916 1.44% 0.0 2023/03/27 14.65 0.20223 1.38% 0.0 2022/09/26 16.0 0.18924 1.18% 0.0,[]
7NgzGgl,"聯邦銀攻越南 主辦CityLand 5,700萬美元聯貸案",2024-09-30 09:03:47+00:00,理財產業動態：金融,工商時報呂欣芷,"https://today-obs.line-scdn.net/0hiGiXZah-NmhUISb1OMBJP2x3OhlnRyxhdkNwDngha1ssDXNpbkZlC3BxbUQqECZpdEIqWiYiOA8qF3lqbw/w644政府鼓勵金融業新南向，聯邦銀行看好越南不動產開發市場，30日宣布主辦越南不動產開發商CityLand高達5,700萬美元的國際聯貸案，並由越南最大的國有銀行越南工商銀行（VietinBank）提供足額擔保信用狀（Stand-By L／C），擔保範圍還包括利息及違約金。此聯貸案由聯邦銀行攜手越南工商銀行德國分行合作統籌主辦，參貸銀行包含上海商銀、凱基銀行、永豐銀行、高雄銀行等4家國銀，30日上午在台北凱薩大飯店舉辦簽約儀式，現場由聯邦銀行副總經理洪劉麟代表聯貸銀行團與CityLand副總經阮有財（Nguyen Huu Tai）代表簽約，聯邦銀行總經理許維文及越南工商銀行代理總經理杜青山 ( Do Thanh Son )雙雙擔任見證人。聯邦銀行總經理許維文表示，CityLand是越南房地產行業的佼佼者，多年來持續提供品質良好的住宅及商業大樓給越南人民，近年更是配合國家發展政策前往富國島進行複合式開發，包含社會住宅、高級住宅及度假村，還跨足飯店管理，與洛桑管理學院合作成立國際級飯店管理學院，全面提升越南旅遊及飯店品質。聯邦銀行非常榮幸能夠與CityLand合作，期待透過此聯貸案，能夠幫助CityLand繼續成長，進而促進越南經濟繁榮。越南工商銀行總經理杜青山致詞時感謝聯邦銀行及參貸銀行的支持，並表示作為本次國際聯貸案的擔保銀行、籌資單位以及放款人成員之一，越南工商銀行將盡最大努力確保服務實施過程的透明、安全與高效；這項聯貸案不僅是CityLand在越南戰略項目發展的機會，更是國際金融界對越南市場的信任與支持，預期未來將持續台資銀行等國際合作夥伴有更深的互動。越南近年因受益於全球供應鏈重組，整體市場表現突出，去年經濟成長率達5％，高於全球平均；此外，越南去年起啟動大規模公共投資計畫，截至今年第二季為止，當地政府已支出約110億美元，預料經濟成長率可望再創高。聯邦銀行看好越南市場，積極布局，致力於推動台灣、越南兩國在金融與經濟領域的合作發展，近年統籌主辦多筆聯貸案，除該案外，還包含越南最大證券商西貢證券公司SSI Securities、越南工商銀行證券公司VietinBank Securities、軍隊銀行證券公司MB Securities及越南第三大信貸公司Mcredit等。加入《工商時報》LINE好友，財經新聞不漏接",[]
